ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalChildren,TotalSpend,TotalPurchases,TotalCampaignsAccepted,Tenure_Days,Income_Per_Person,Spend_to_Income_Ratio,IsParent,AvgPurchaseValue
12754,2004,PhD,Married,59100.0,0,0,16,421,19,0,0,28,173,0,0,1,1,8,0,0,0,0,0,0,0,20,0,641,2,0,726,59100.0,0.0108,0,213.67
12755,1968,Graduation,Together,48200.0,0,0,36,15,16,71,0,22,31,3,0,5,6,3,0,0,0,1,0,0,0,56,0,155,11,1,2568,48200.0,0.0032,0,12.92
12756,1969,Graduation,Together,44200.0,0,0,69,487,41,119,84,36,0,1,3,3,5,4,0,1,1,1,1,0,0,55,0,767,11,4,2286,44200.0,0.0174,0,63.92
12757,1993,Graduation,Together,36300.0,0,0,69,341,62,0,61,15,0,1,1,0,9,7,1,1,0,0,0,0,1,31,0,479,10,2,1741,36300.0,0.0132,0,43.55
12758,1963,Graduation,Married,75400.0,1,1,2,884,56,102,127,0,33,3,7,2,16,7,0,1,1,0,0,0,0,61,2,1202,25,2,1436,25133.33,0.0159,1,46.23
12759,1967,2n Cycle,Divorced,79700.0,0,0,20,219,51,48,79,28,125,2,4,2,10,4,1,0,1,1,0,0,0,57,0,550,16,3,609,79700.0,0.0069,0,32.35
12760,1992,Basic,Together,26000.0,1,0,89,377,51,0,0,30,115,1,0,6,3,2,0,0,0,0,0,0,0,32,1,573,9,0,2789,13000.0,0.022,1,57.3
12761,1942,Graduation,Divorced,60500.0,0,0,61,339,66,160,0,0,0,1,0,1,5,3,1,1,0,0,1,0,0,82,0,565,6,3,2274,60500.0,0.0093,0,80.71
12762,2001,Graduation,Married,16200.0,0,0,37,51,1,0,19,33,48,4,4,2,5,4,0,0,0,0,0,0,0,23,0,152,11,0,2630,16200.0,0.0094,0,12.67
12763,2004,Graduation,Divorced,56800.0,1,0,40,277,42,228,0,66,114,1,4,1,4,4,0,1,0,0,0,0,0,20,1,727,9,1,3257,28400.0,0.0128,1,72.7
12764,1956,Graduation,Single,55800.0,0,0,76,389,47,159,93,0,0,1,0,3,7,4,0,1,1,0,0,0,0,68,0,688,10,2,884,55800.0,0.0123,0,62.55
12765,2000,2n Cycle,Together,14800.0,0,0,64,305,69,439,44,0,175,0,0,1,0,5,0,1,0,0,0,0,0,24,0,1032,1,1,3711,14800.0,0.0697,0,516.0
12766,1985,Basic,Married,27900.0,0,0,60,273,0,123,0,0,0,4,8,1,0,8,0,0,0,0,0,0,0,39,0,396,9,0,3632,27900.0,0.0142,0,39.6
12767,1967,Graduation,Widow,57200.0,0,2,0,773,15,28,0,9,49,2,4,5,9,6,0,0,1,0,1,0,0,57,2,874,18,2,3808,19066.67,0.0153,1,46.0
12768,1955,2n Cycle,Married,16400.0,0,0,57,281,27,89,66,21,0,1,0,2,0,0,0,0,0,0,0,0,0,69,0,484,2,0,3650,16400.0,0.0295,0,161.33
12769,1956,Master,Married,43500.0,0,0,96,462,12,0,27,0,23,2,2,6,8,4,0,0,0,0,0,0,0,68,0,524,16,0,2376,43500.0,0.012,0,30.82
12770,1997,PhD,Married,77600.0,0,0,46,533,89,351,49,34,116,0,4,4,9,1,1,0,0,1,0,0,1,27,0,1172,17,2,3806,77600.0,0.0151,0,65.11
12771,1940,Graduation,Together,55400.0,0,0,67,412,84,127,86,33,45,3,4,0,11,6,0,1,0,0,1,0,0,84,0,787,15,2,3556,55400.0,0.0142,0,49.19
12772,1994,2n Cycle,Divorced,43500.0,2,0,64,264,67,68,110,18,93,1,0,2,5,3,1,1,0,0,0,0,1,30,2,620,7,2,2781,14500.0,0.0143,1,77.5
12773,1963,Master,Married,57300.0,0,0,87,161,3,67,46,33,73,1,0,0,5,2,0,1,0,0,0,1,0,61,0,383,5,1,2185,57300.0,0.0067,0,63.83
12774,1970,PhD,Divorced,67500.0,0,0,79,175,11,236,92,0,77,0,8,6,6,6,1,1,0,0,0,0,0,54,0,591,20,2,994,67500.0,0.0088,0,28.14
12775,1982,PhD,Together,79500.0,1,0,95,557,93,175,42,18,42,1,9,1,9,5,0,1,0,0,1,0,1,42,1,927,19,2,664,39750.0,0.0117,1,46.35
12776,1977,PhD,Divorced,72100.0,0,0,70,300,46,21,0,0,0,0,6,4,9,5,0,0,1,1,0,0,0,47,0,367,19,2,3747,72100.0,0.0051,0,18.35
12777,1979,Graduation,Together,44400.0,0,0,39,530,6,113,75,75,0,3,1,4,1,6,0,0,0,0,0,0,0,45,0,799,6,0,3851,44400.0,0.018,0,114.14
12778,1951,PhD,Married,74800.0,0,0,54,714,47,219,21,0,0,1,9,4,7,7,0,0,0,0,0,0,0,73,0,1001,20,0,2530,74800.0,0.0134,0,47.67
12779,1946,Graduation,Single,38700.0,0,0,55,385,18,91,103,1,92,0,1,1,1,3,0,1,1,0,0,0,0,78,0,690,3,2,1809,38700.0,0.0178,0,172.5
12780,1975,2n Cycle,Married,48000.0,2,0,25,3,40,92,3,76,126,3,0,6,4,9,1,0,0,0,0,0,1,49,2,340,10,1,1399,16000.0,0.0071,1,30.91
12781,2000,PhD,Married,89500.0,0,0,74,469,64,186,75,40,46,0,1,3,12,4,0,1,0,0,1,0,0,24,0,880,16,2,3526,89500.0,0.0098,0,51.76
12782,1973,2n Cycle,Divorced,33300.0,0,0,95,581,32,174,18,19,82,1,2,1,5,9,0,0,0,0,0,0,0,51,0,906,8,0,3958,33300.0,0.0272,0,100.67
12783,1964,Graduation,Single,54200.0,0,0,21,1025,14,218,86,90,97,0,8,4,6,3,0,1,0,1,0,0,0,60,0,1530,18,2,2244,54200.0,0.0282,0,80.53
12784,2001,Graduation,Married,79900.0,1,0,55,580,37,0,47,44,127,3,4,0,2,4,0,1,0,0,0,0,1,23,1,835,6,1,1873,39950.0,0.0105,1,119.29
12785,1953,Graduation,Single,46000.0,0,0,99,250,66,351,59,95,105,2,2,3,9,4,0,0,0,0,1,0,0,71,0,926,14,1,2317,46000.0,0.0201,0,61.73
12786,1942,PhD,Married,56400.0,1,0,44,393,96,288,27,37,25,3,3,2,7,10,1,0,0,0,0,0,0,82,1,866,12,1,3054,28200.0,0.0154,1,66.62
12787,1944,PhD,Divorced,48100.0,0,0,66,0,7,268,22,0,217,1,2,4,7,3,0,1,0,1,0,0,0,80,0,514,13,2,1065,48100.0,0.0107,0,36.71
12788,1987,Graduation,Widow,47100.0,0,1,88,129,74,305,73,111,58,2,2,0,2,7,1,1,0,1,0,0,0,37,1,750,4,3,1772,23550.0,0.0159,1,150.0
12789,1945,PhD,Together,66100.0,1,0,69,0,23,232,44,0,24,1,5,4,14,9,0,0,0,1,0,0,1,79,1,323,23,1,2492,33050.0,0.0049,1,13.46
12790,1993,2n Cycle,Single,53000.0,0,0,85,364,50,228,45,3,0,2,5,1,6,0,0,0,0,0,0,0,0,31,0,690,12,0,1462,53000.0,0.013,0,53.08
12791,1996,Master,Single,74400.0,0,0,40,361,0,291,58,0,71,4,7,3,6,9,1,0,0,0,0,0,0,28,0,781,16,1,3935,74400.0,0.0105,0,45.94
12792,1978,Graduation,Married,52900.0,1,1,6,541,0,157,0,0,0,1,4,3,7,8,0,0,0,0,0,0,1,46,2,698,14,0,1686,17633.33,0.0132,1,46.53
12793,2002,PhD,Married,73300.0,1,0,33,216,43,176,0,78,107,0,2,1,9,3,0,1,0,0,0,0,1,22,1,620,12,1,1384,36650.0,0.0085,1,47.69
12794,1986,Master,Single,68200.0,0,0,66,614,39,136,1,73,84,2,3,5,5,3,0,0,0,0,0,0,0,38,0,947,13,0,3028,68200.0,0.0139,0,67.64
12795,1992,Graduation,Widow,25400.0,1,0,80,686,37,13,48,52,73,0,2,0,0,7,0,0,1,1,0,0,0,32,1,909,2,2,1800,12700.0,0.0358,1,303.0
12796,1997,Graduation,Married,27700.0,0,0,60,0,20,255,80,30,0,0,2,1,0,6,1,0,0,0,0,0,0,27,0,385,3,1,1137,27700.0,0.0139,0,96.25
12797,1948,Master,Married,53800.0,0,1,33,754,15,215,24,67,66,0,7,4,3,3,0,0,0,0,0,0,0,76,1,1141,14,0,3644,26900.0,0.0212,1,76.07
12798,1992,2n Cycle,Single,32700.0,0,0,97,287,16,55,51,0,73,2,0,0,0,1,0,0,0,0,0,0,0,32,0,482,0,0,2011,32700.0,0.0147,0,482.0
12799,1970,Graduation,Married,47300.0,0,2,72,0,0,98,6,0,135,1,7,4,9,5,0,0,0,0,1,0,1,54,2,239,20,1,1726,15766.67,0.0051,1,11.38
12800,1964,PhD,Divorced,20300.0,0,0,15,0,46,19,11,66,0,2,0,4,0,4,1,0,0,0,0,0,0,60,0,142,4,1,3765,20300.0,0.007,0,28.4
12801,1980,Master,Married,54000.0,0,1,91,632,0,203,0,2,30,0,6,3,11,8,0,0,0,0,0,0,0,44,1,867,20,0,2813,27000.0,0.0161,1,41.29
12802,1964,Graduation,Married,53600.0,0,0,67,247,0,340,21,0,0,2,6,2,2,4,0,0,1,0,0,0,0,60,0,608,10,1,3045,53600.0,0.0113,0,55.27
12803,1948,PhD,Single,48300.0,0,0,20,558,34,250,81,59,28,3,6,1,0,8,0,0,0,0,0,0,0,76,0,1010,7,0,1640,48300.0,0.0209,0,126.25
12804,1979,Master,Together,5000.0,1,0,93,0,0,398,71,20,25,2,1,0,0,5,0,0,0,0,0,0,0,45,1,514,1,0,1602,2500.0,0.1028,1,257.0
12805,1940,2n Cycle,Together,64600.0,0,0,54,125,0,181,0,41,67,4,5,4,0,5,0,0,0,1,0,0,1,84,0,414,9,1,3190,64600.0,0.0064,0,41.4
12806,1976,Graduation,Single,57600.0,0,0,81,741,9,330,61,0,0,8,4,0,0,2,1,0,0,0,0,0,1,48,0,1141,4,1,1839,57600.0,0.0198,0,228.2
12807,2004,2n Cycle,Married,30400.0,0,0,0,106,0,175,60,0,0,0,0,0,0,4,1,1,0,1,0,0,0,20,0,341,0,3,2619,30400.0,0.0112,0,341.0
12808,1945,Graduation,Married,78900.0,0,1,82,371,0,138,0,63,83,1,7,4,1,3,1,1,0,0,0,0,0,79,1,655,12,2,3370,39450.0,0.0083,1,50.38
12809,2004,PhD,Together,60000.0,0,0,4,141,36,378,87,93,56,4,4,1,8,3,1,0,0,0,0,0,0,20,0,791,13,1,687,60000.0,0.0132,0,56.5
12810,1947,Graduation,Single,103300.0,0,0,70,317,62,490,116,77,109,4,7,8,15,9,1,0,1,0,0,0,0,77,0,1171,30,2,928,103300.0,0.0113,0,37.77
12811,1982,Graduation,Married,34500.0,0,1,79,0,0,0,54,30,62,0,0,0,5,4,0,0,0,0,0,0,0,42,1,146,5,0,1396,17250.0,0.0042,1,24.33
12812,1951,2n Cycle,Single,66100.0,0,0,25,338,95,107,117,2,104,0,1,4,3,2,1,0,0,0,0,0,0,73,0,763,8,1,3072,66100.0,0.0115,0,84.78
12813,2002,Graduation,Together,27000.0,0,0,79,46,46,0,77,12,0,6,3,0,3,4,0,0,0,0,0,0,0,22,0,181,6,0,1657,27000.0,0.0067,0,25.86
12814,1956,Master,Single,47600.0,0,0,35,0,0,0,196,49,51,2,1,4,4,6,0,0,1,0,0,0,1,68,0,296,9,1,450,47600.0,0.0062,0,29.6
12815,1958,2n Cycle,Married,30700.0,0,2,26,27,0,0,0,12,59,3,0,1,0,0,1,0,0,0,0,0,0,66,2,98,1,1,938,10233.33,0.0032,1,49.0
12816,1978,Graduation,Married,49700.0,0,0,38,212,22,377,23,19,0,2,6,4,8,1,0,0,0,0,0,0,0,46,0,653,18,0,627,49700.0,0.0131,0,34.37
12817,1994,Graduation,Married,19700.0,1,0,76,139,0,198,71,0,0,4,0,0,0,3,0,0,0,0,0,0,0,30,1,408,0,0,772,9850.0,0.0207,1,408.0
12818,1972,Graduation,Married,59600.0,0,0,19,0,16,88,147,40,0,3,2,1,7,5,0,0,0,0,0,0,1,52,0,291,10,0,414,59600.0,0.0049,0,26.45
12819,1946,PhD,Married,74000.0,0,1,28,680,23,343,10,30,69,2,5,5,10,2,1,0,1,0,1,0,1,78,1,1155,20,3,3243,37000.0,0.0156,1,55.0
12820,1960,2n Cycle,Married,29900.0,0,1,85,0,67,341,48,39,39,5,1,0,8,3,0,0,1,0,0,0,0,64,1,534,9,1,365,14950.0,0.0179,1,53.4
12821,1945,PhD,Single,86600.0,0,0,1,579,28,287,7,0,0,3,7,3,10,6,1,1,1,1,0,0,0,79,0,901,20,4,3247,86600.0,0.0104,0,42.9
12822,1965,Graduation,Married,68800.0,2,0,20,177,62,118,9,0,27,1,14,2,2,6,0,0,0,0,0,0,1,59,2,393,18,0,2211,22933.33,0.0057,1,20.68
12823,1958,Graduation,Married,44400.0,0,1,80,378,12,0,0,4,80,3,3,3,4,4,0,0,0,0,0,0,0,66,1,474,10,0,2751,22200.0,0.0107,1,43.09
12824,1957,Basic,Together,17000.0,0,0,86,480,16,34,41,89,0,0,0,1,0,8,0,0,0,0,0,0,0,67,0,660,1,0,3164,17000.0,0.0388,0,330.0
12825,1942,Graduation,Divorced,51700.0,0,1,60,10,22,341,27,64,0,1,5,4,2,4,1,0,1,0,0,0,0,82,1,464,11,2,1123,25850.0,0.009,1,38.67
12826,1980,PhD,Married,68800.0,1,0,4,430,50,332,36,0,69,4,7,0,6,2,0,0,0,0,0,0,1,44,1,917,13,0,1210,34400.0,0.0133,1,65.5
12827,1962,Basic,Together,27300.0,1,0,79,75,8,1,47,64,12,2,2,0,2,5,0,0,0,0,0,0,0,62,1,207,4,0,707,13650.0,0.0076,1,41.4
12828,1975,Graduation,Single,55500.0,0,0,13,399,0,311,0,44,64,1,1,0,7,4,1,0,0,0,0,0,0,49,0,818,8,1,3249,55500.0,0.0147,0,90.89
12829,1966,PhD,Married,44800.0,0,1,76,258,70,179,138,103,0,3,1,0,0,6,0,0,0,0,0,0,0,58,1,748,1,0,2737,22400.0,0.0167,1,374.0
12830,1976,Master,Single,91300.0,0,0,57,636,50,554,0,41,0,1,2,7,15,4,1,0,0,1,0,0,0,48,0,1281,24,2,386,91300.0,0.014,0,51.24
12831,1954,2n Cycle,Married,44300.0,0,1,98,0,33,305,14,15,45,0,1,2,5,8,0,0,1,0,0,0,1,70,1,412,8,1,2721,22150.0,0.0093,1,45.78
12832,1971,2n Cycle,Single,32900.0,0,0,9,0,28,105,0,31,5,2,3,2,3,0,0,0,0,0,0,0,0,53,0,169,8,0,3819,32900.0,0.0051,0,18.78
12833,1995,Basic,Together,14800.0,1,0,61,111,0,0,0,29,0,0,5,0,4,3,1,0,0,0,0,0,0,29,1,140,9,1,1472,7400.0,0.0095,1,14.0
12834,1972,Master,Married,74300.0,0,1,65,164,21,0,0,32,47,2,3,8,9,0,0,0,0,0,0,0,0,52,1,264,20,0,379,37150.0,0.0036,1,12.57
12835,2001,Basic,Married,30800.0,1,0,63,0,0,0,106,0,71,1,2,4,3,2,0,1,1,0,0,0,0,23,1,177,9,2,3706,15400.0,0.0057,1,17.7
12836,1962,Basic,Married,13800.0,1,1,52,87,14,241,91,40,0,1,3,0,1,3,0,0,0,0,0,0,0,62,2,473,4,0,1975,4600.0,0.0343,1,94.6
12837,1990,Graduation,Married,57900.0,0,0,88,0,68,269,41,89,65,0,1,3,12,1,1,0,1,1,0,0,1,34,0,532,16,3,2494,57900.0,0.0092,0,31.29
12838,1974,PhD,Married,58400.0,1,0,42,0,0,347,15,28,80,1,7,0,1,8,0,1,0,0,0,0,0,50,1,470,8,1,2695,29200.0,0.008,1,52.22
12839,1998,Graduation,Together,72400.0,2,0,26,676,61,279,45,42,77,1,6,4,4,2,1,0,1,1,1,0,0,26,2,1180,14,4,483,24133.33,0.0163,1,78.67
12840,1980,PhD,Together,41700.0,1,0,54,591,24,85,14,60,26,2,3,2,0,5,0,0,0,1,0,0,0,44,1,800,5,1,1263,20850.0,0.0192,1,133.33
12841,1966,Graduation,Married,61700.0,0,1,91,0,22,461,135,5,113,5,4,9,4,3,1,0,0,0,0,0,0,58,1,736,17,1,466,30850.0,0.0119,1,40.89
12842,1952,Master,Single,70300.0,0,0,59,308,53,299,89,10,12,5,5,0,15,1,1,1,0,0,0,0,0,72,0,771,20,2,2279,70300.0,0.011,0,36.71
12843,1960,Graduation,Married,5300.0,1,1,82,158,13,173,0,13,46,2,4,0,0,2,0,0,0,1,0,0,0,64,2,403,4,1,2623,1766.67,0.076,1,80.6
12844,1957,Graduation,Together,66700.0,2,0,71,247,0,237,0,0,137,3,3,1,6,4,0,0,1,1,0,0,1,67,2,621,10,2,668,22233.33,0.0093,1,56.45
12845,1958,2n Cycle,Single,48000.0,0,0,82,400,42,50,0,5,108,0,9,0,2,3,0,0,0,0,1,0,0,66,0,605,11,1,1078,48000.0,0.0126,0,50.42
12846,1959,Graduation,Single,65500.0,0,0,71,544,10,0,22,4,56,2,9,4,9,11,1,0,0,1,0,0,0,65,0,636,22,2,3120,65500.0,0.0097,0,27.65
12847,1962,Basic,Married,29600.0,0,0,20,123,7,278,0,0,19,4,0,3,2,5,0,1,0,0,0,0,0,62,0,427,5,1,854,29600.0,0.0144,0,71.17
12848,1956,Graduation,Together,68400.0,0,0,67,431,31,7,92,83,157,1,3,6,12,2,1,0,0,0,0,0,0,68,0,801,21,1,1601,68400.0,0.0117,0,36.41
12849,1998,Graduation,Together,37700.0,0,0,38,0,32,585,73,57,57,0,0,1,6,3,0,0,1,0,0,0,0,26,0,804,7,1,423,37700.0,0.0213,0,100.5
12850,1964,PhD,Together,42100.0,2,0,96,647,4,409,48,45,75,2,3,3,0,7,0,1,0,1,0,0,0,60,2,1228,6,2,1298,14033.33,0.0292,1,175.43
12851,1960,Graduation,Divorced,82300.0,2,0,49,396,29,264,86,0,102,0,0,3,7,9,0,1,0,0,0,0,0,64,2,877,10,1,748,27433.33,0.0107,1,79.73
12852,1980,Master,Married,52200.0,2,0,74,706,38,104,0,77,3,3,2,0,4,3,0,0,0,0,0,0,1,44,2,928,6,0,2401,17400.0,0.0178,1,132.57
12853,1943,Graduation,Married,44800.0,0,0,63,565,0,72,0,0,32,4,1,8,7,4,1,0,0,0,0,0,0,81,0,669,16,1,2296,44800.0,0.0149,0,39.35
12854,1967,Graduation,Together,49100.0,1,0,30,0,0,273,0,0,148,4,9,2,3,1,1,0,0,0,0,0,0,57,1,421,14,1,3752,24550.0,0.0086,1,28.07
12855,1953,Graduation,Single,62900.0,0,0,4,428,34,53,27,1,0,5,4,0,13,6,0,1,0,0,0,0,0,71,0,543,17,1,1636,62900.0,0.0086,0,30.17
12856,1978,Basic,Widow,31300.0,1,0,66,22,34,53,148,24,108,2,1,4,1,3,0,1,1,0,0,0,0,46,1,389,6,2,3138,15650.0,0.0124,1,55.57
12857,1951,Graduation,Married,72300.0,0,0,39,501,0,0,0,44,8,1,4,5,7,4,0,1,0,0,1,0,1,73,0,553,16,2,1878,72300.0,0.0076,0,32.53
12858,1996,Graduation,Single,55900.0,0,0,13,396,20,499,39,73,49,2,2,3,0,0,0,0,0,0,0,0,1,28,0,1076,5,0,1609,55900.0,0.0192,0,179.33
12859,1971,Master,Married,58300.0,0,0,33,101,24,461,16,69,40,1,9,0,10,7,1,0,1,0,0,0,0,53,0,711,19,2,2247,58300.0,0.0122,0,35.55
12860,1985,2n Cycle,Single,49700.0,0,0,85,176,0,46,49,57,0,3,4,3,1,7,1,0,0,1,0,0,0,39,0,328,8,2,1260,49700.0,0.0066,0,36.44
12861,1998,Graduation,Together,83800.0,0,0,16,517,48,114,0,74,71,2,5,4,9,1,0,0,1,0,0,0,0,26,0,824,18,1,911,83800.0,0.0098,0,43.37
12862,1951,PhD,Married,106600.0,0,0,74,181,63,384,0,19,154,2,10,2,8,3,0,0,1,0,1,0,0,73,0,801,20,2,1355,106600.0,0.0075,0,38.14
12863,1972,Basic,Single,28300.0,0,0,3,257,0,0,71,32,0,1,0,0,0,1,0,0,0,1,0,0,0,52,0,360,0,1,3680,28300.0,0.0127,0,360.0
12864,2001,Master,Together,66900.0,1,0,55,47,49,170,78,10,121,1,2,2,4,4,0,0,0,0,0,0,0,23,1,475,8,0,2063,33450.0,0.0071,1,52.78
12865,1971,Graduation,Married,58600.0,2,0,30,313,87,265,121,0,14,7,4,6,0,5,0,0,0,0,0,0,0,53,2,800,10,0,2973,19533.33,0.0137,1,72.73
12866,1998,PhD,Single,76400.0,0,0,60,725,37,112,91,0,97,4,10,5,2,3,1,1,0,0,0,0,0,26,0,1062,17,2,3818,76400.0,0.0139,0,59.0
12867,1966,2n Cycle,Single,37700.0,0,0,95,77,0,311,81,71,18,2,1,3,4,0,0,0,0,0,0,0,0,58,0,558,8,0,3386,37700.0,0.0148,0,62.0
12868,1996,Master,Single,69500.0,0,0,68,379,17,98,84,0,0,3,0,0,6,6,0,1,0,0,0,0,0,28,0,578,6,1,1185,69500.0,0.0083,0,82.57
12869,1966,Graduation,Single,23600.0,0,0,30,211,0,420,37,3,0,0,1,0,1,2,0,1,0,0,0,0,0,58,0,671,2,1,1174,23600.0,0.0284,0,223.67
12870,1967,2n Cycle,Together,32800.0,1,0,57,317,20,0,90,0,60,1,2,4,0,6,0,0,0,0,0,0,0,57,1,487,6,0,2471,16400.0,0.0148,1,69.57
12871,1984,Graduation,Single,75600.0,0,0,60,432,61,259,76,0,137,4,8,3,8,4,0,1,0,0,1,0,0,40,0,965,19,2,2480,75600.0,0.0128,0,48.25
12872,1984,2n Cycle,Single,33500.0,0,0,96,498,34,309,0,27,31,0,0,2,0,7,0,1,0,0,0,0,0,40,0,899,2,1,549,33500.0,0.0268,0,299.67
12873,1976,2n Cycle,Single,54100.0,0,0,13,878,1,145,135,40,83,1,1,0,7,3,0,0,0,0,0,0,0,48,0,1282,8,0,835,54100.0,0.0237,0,142.44
12874,1989,PhD,Single,74100.0,0,0,33,198,0,18,47,50,122,4,9,4,6,3,0,1,0,0,0,0,0,35,0,435,19,1,3787,74100.0,0.0059,0,21.75
12875,1973,PhD,Married,67300.0,1,1,83,467,56,251,60,0,157,7,3,5,6,3,0,1,1,0,0,0,0,51,2,991,14,2,2490,22433.33,0.0147,1,66.07
12876,1940,Graduation,Married,32100.0,1,0,39,14,18,92,39,0,30,3,6,1,5,7,0,0,0,0,0,0,0,84,1,193,12,0,1636,16050.0,0.006,1,14.85
12877,1942,Graduation,Widow,87900.0,0,0,66,337,12,488,73,0,0,2,4,5,13,9,0,1,0,0,0,0,0,82,0,910,22,1,3721,87900.0,0.0104,0,39.57
12878,1952,Master,Married,52800.0,1,1,36,172,20,445,0,0,0,2,7,3,0,5,0,0,0,0,1,0,0,72,2,637,10,1,3823,17600.0,0.0121,1,57.91
12879,1942,Master,Divorced,11700.0,1,0,89,278,22,0,13,0,78,0,0,0,0,4,0,0,0,1,0,0,0,82,1,391,0,1,3806,5850.0,0.0334,1,391.0
12880,2003,Graduation,Together,44300.0,0,0,43,88,54,168,67,6,0,3,0,4,3,4,0,0,1,0,0,0,0,21,0,383,7,1,3001,44300.0,0.0086,0,47.88
12881,1951,Graduation,Divorced,61900.0,0,1,53,224,8,158,0,49,41,1,6,2,6,7,0,0,0,0,0,0,0,73,1,480,14,0,1537,30950.0,0.0078,1,32.0
12882,1980,Master,Together,96300.0,1,1,28,294,10,0,65,95,251,5,5,5,6,6,1,0,0,0,0,0,1,44,2,715,16,1,1620,32100.0,0.0074,1,42.06
12883,1949,Graduation,Divorced,43500.0,0,0,60,147,58,0,29,0,0,1,3,3,0,2,0,0,0,0,0,0,0,75,0,234,6,0,2311,43500.0,0.0054,0,33.43
12884,1989,Graduation,Single,52100.0,0,0,18,563,42,69,16,0,34,4,1,0,2,4,0,1,0,1,0,0,0,35,0,724,3,2,385,52100.0,0.0139,0,181.0
12885,1979,PhD,Widow,67300.0,0,0,98,571,68,39,33,6,13,2,5,5,1,3,1,0,0,0,0,0,0,45,0,730,11,1,581,67300.0,0.0108,0,60.83
12886,1988,2n Cycle,Single,51500.0,0,0,19,302,0,68,36,0,75,2,8,6,7,0,1,0,0,1,0,0,1,36,0,481,21,2,1136,51500.0,0.0093,0,21.86
12887,1981,Master,Single,30900.0,0,0,66,177,40,332,105,0,39,2,1,5,7,3,1,0,0,0,0,0,0,43,0,693,13,1,2184,30900.0,0.0224,0,49.5
12888,1969,Graduation,Together,16300.0,0,2,1,472,60,0,3,0,77,1,3,1,0,2,0,0,0,0,0,0,0,55,2,612,4,0,2863,5433.33,0.0375,1,122.4
12889,1978,Graduation,Single,70300.0,0,0,37,346,26,356,84,43,118,2,4,1,7,8,0,0,0,1,1,0,1,46,0,973,12,2,1379,70300.0,0.0138,0,74.85
12890,1989,Basic,Together,29900.0,0,0,92,141,0,84,66,0,0,0,2,3,0,0,1,0,0,0,0,0,0,35,0,291,5,1,2463,29900.0,0.0097,0,48.5
12891,1977,Graduation,Married,46600.0,2,1,62,686,39,197,77,79,0,1,1,1,1,1,1,0,0,0,0,0,0,47,3,1078,3,1,2279,11650.0,0.0231,1,269.5
12892,1961,Graduation,Together,38600.0,1,1,30,252,36,0,6,16,139,3,0,2,6,4,0,0,0,1,1,0,0,63,2,449,8,2,1546,12866.67,0.0116,1,49.89
12893,1969,Graduation,Single,67400.0,0,0,77,411,89,256,76,0,0,5,6,0,9,7,0,0,1,0,0,0,0,55,0,832,15,1,3229,67400.0,0.0123,0,52.0
12894,1966,Master,Together,52600.0,2,1,83,408,28,192,0,58,143,2,6,0,0,6,0,0,0,0,0,0,0,58,3,829,6,0,349,13150.0,0.0158,1,118.43
12895,1966,Graduation,Single,52500.0,0,0,72,340,2,0,108,65,64,0,6,7,3,6,1,0,0,0,0,0,0,58,0,579,16,1,3101,52500.0,0.011,0,34.06
12896,1977,Master,Single,89400.0,0,0,2,516,77,263,32,50,108,0,0,5,6,6,1,0,1,0,0,0,0,47,0,1046,11,2,3485,89400.0,0.0117,0,87.17
12897,1958,PhD,Married,42400.0,2,0,14,18,83,0,0,0,92,0,5,2,8,2,0,0,1,0,1,0,0,66,2,193,15,2,764,14133.33,0.0046,1,12.06
12898,1963,Graduation,Married,59600.0,0,0,20,0,0,126,64,34,13,0,6,3,2,1,0,0,0,0,0,0,0,61,0,237,11,0,1674,59600.0,0.004,0,19.75
12899,1974,Graduation,Together,52900.0,1,0,13,311,19,183,129,36,53,1,6,4,3,6,0,0,0,0,0,0,0,50,1,731,13,0,773,26450.0,0.0138,1,52.21
12900,1971,Graduation,Married,57700.0,0,0,1,216,66,116,135,2,200,1,2,0,3,6,1,1,0,0,1,0,1,53,0,735,5,3,1656,57700.0,0.0127,0,122.5
12901,1959,Master,Married,91700.0,2,0,99,817,29,228,51,93,62,4,9,0,2,6,0,0,0,1,0,0,0,65,2,1280,11,1,1904,30566.67,0.014,1,106.67
12902,1998,Basic,Married,21900.0,0,0,94,152,0,186,0,33,0,4,0,0,9,3,0,1,0,0,0,0,1,26,0,371,9,1,924,21900.0,0.0169,0,37.1
12903,1975,Master,Together,30400.0,0,0,67,366,28,1,0,0,66,4,0,0,0,3,0,0,0,0,0,0,0,49,0,461,0,0,455,30400.0,0.0152,0,461.0
12904,1952,Graduation,Together,42600.0,1,1,65,276,55,352,100,0,30,2,1,1,5,3,0,0,0,0,0,0,0,72,2,813,7,0,3191,14200.0,0.0191,1,101.62
12905,1993,Graduation,Divorced,51700.0,1,0,72,434,22,65,76,42,0,2,4,2,8,2,0,0,0,0,0,0,1,31,1,639,14,0,1027,25850.0,0.0124,1,42.6
